Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
S3UUP4B3,journalArticle,2018,"Irving, Geoffrey; Christiano, Paul; Amodei, Dario",AI safety via debate,,,,10.48550/arXiv.1805.00899,http://arxiv.org/abs/1805.00899,"To make AI systems broadly useful for challenging real-world tasks, we need them to learn complex human goals and preferences. One approach to specifying complex goals asks humans to judge during training which agent behaviors are safe and useful, but this approach can fail if the task is too complicated for a human to directly judge. To help address this concern, we propose training agents via self play on a zero sum debate game. Given a question or proposed action, two agents take turns making short statements up to a limit, then a human judges which of the agents gave the most true, useful information. In an analogy to complexity theory, debate with optimal play can answer any question in PSPACE given polynomial time judges (direct judging answers only NP questions). In practice, whether debate works involves empirical questions about humans and the tasks we want AIs to perform, plus theoretical questions about the meaning of AI alignment. We report results on an initial MNIST experiment where agents compete to convince a sparse classifier, boosting the classifier's accuracy from 59.4% to 88.9% given 6 pixels and from 48.2% to 85.2% given 4 pixels. Finally, we discuss theoretical and practical aspects of the debate model, focusing on potential weaknesses as the model scales up, and we propose future human and computer experiments to test these properties.",2018,2025-08-28 12:02:45,2025-08-28 12:02:45,2025-08-28,,,,,,,,,,,,,,,,,,,,,Publisher: arXiv,,,,Computer Science - Machine Learning; Statistics - Machine Learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57DM7WE6,journalArticle,2023,"Schwitzgebel, Eric",AI systems must not confuse users about their sentience or moral status,Patterns,,2666-3899,10.1016/j.patter.2023.100818,https://www.cell.com/patterns/abstract/S2666-3899(23)00187-3,"One relatively neglected challenge in ethical artificial intelligence (AI) design is ensuring that AI systems invite a degree of emotional and moral concern appropriate to their moral standing. Although experts generally agree that current AI chatbots are not sentient to any meaningful degree, these systems can already provoke substantial attachment and sometimes intense emotional responses in users. Furthermore, rapid advances in AI technology could soon create AIs of plausibly debatable sentience and moral standing, at least by some relevant definitions. Morally confusing AI systems create unfortunate ethical dilemmas for the owners and users of those systems, since it is unclear how those systems ethically should be treated. I argue here that, to the extent possible, we should avoid creating AI systems whose sentience or moral standing is unclear and that AI systems should be designed so as to invite appropriate emotional responses in ordinary users.",2023-08-11,2025-08-28 12:04:56,2025-08-28 12:05:28,2025-08-28 12:04:56,,,8,4,,PATTER,,,,,,,,English,,,,,www.cell.com,,Publisher: Elsevier,,C:\Users\Admin\Zotero\storage\UCAQ74LV\Schwitzgebel - 2023 - AI systems must not confuse users about their sentience or moral status.pdf,,,DSML 1: Concept: Basic principles of a new data science output observed and reported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X4BTZSZA,journalArticle,2025,"Bai, Hui; Voelkel, Jan; Muldowney, Shane; Eichstaedt, Johannes; Willer, Robb",AI-Generated Messages Can Be Used to Persuade Humans on Policy Issues,,,,10.31219/osf.io/stakv_v5,https://osf.io/stakv_v5,"The emergence of large language models (LLMs) has made it possible for generative artificial intelligence (AI) to tackle many higher-order cognitive tasks, with critical implications for industry, government, and labor markets in the U.S. and globally. Here, we investigate whether existing, openly-available LLMs can be used to create messages capable of influencing humans’ political attitudes. Across three pre-registered experiments (total N = 4,829), we find consistent evidence that assigning participants to read persuasive messages generated by LLMs can lead to attitude change across a range of policies, including highly polarized policies, such as an assault weapons ban, a carbon tax, and a paid parental-leave program. Overall, we found LLM-generated messages were similarly effective in influencing policy attitudes as were messages crafted by lay humans. These results demonstrate that recent developments in AI make it possible to create politically persuasive messages cheaply and at massive scale.",2025,2025-08-28 12:02:45,2025-08-28 12:02:45,2025-08-28,,,,,,,,,,,,,,en-us,,,,,,,Publisher: OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RYJNYJ2W,conferencePaper,2019,"Jakesch, Maurice; French, Megan; Ma, Xiao; Hancock, Jeffrey T.; Naaman, Mor",AI-Mediated Communication: How the Perception that Profile Text was Written by AI Affects Trustworthiness,Proceedings of the 2019 CHI Conference on Human Factors in Computing Systems,978-1-4503-5970-2,,10.1145/3290605.3300469,https://doi.org/10.1145/3290605.3300469,"We are entering an era of AI-Mediated Communication (AI-MC) where interpersonal communication is not only mediated by technology, but is optimized, augmented, or generated by artificial intelligence. Our study takes a first look at the potential impact of AI-MC on online self-presentation. In three experiments we test whether people find Airbnb hosts less trustworthy if they believe their profiles have been written by AI. We observe a new phenomenon that we term the Replicant Effect: Only when participants thought they saw a mixed set of AI- and human-written profiles, they mistrusted hosts whose profiles were labeled as or suspected to be written by AI. Our findings have implications for the design of systems that involve AI technologies in online self-presentation and chart a direction for future work that may upend or augment key aspects of Computer-Mediated Communication theory.",2019,2025-08-28 12:02:45,2025-08-28 12:02:45,2025-08-28,1–13,,,,,,AI-Mediated Communication,CHI '19,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proceedings of the 2019 CHI Conference on Human Factors in Computing Systems,,,,,,,,,,,,,,,
CAYVEIIR,thesis,2019,"Lin, A. Y.",Al in the news? Effect of modality on perceived news credibility of robot journalism,,,,,,"This research conducted an experiment to investigate how news consumers (N = 214) perceive automated news regarding the authorship and modality. With the development of AI technology, news companies not only adopt the algorithms to automatically produce news, but also apply AI to create news videos. Since AI news video is a new format of automated journalism, it is therefore needed to investigate if it is perceived credible by the public. Previous research tried to understand the automated news credibility by manipulating the byline, source attribution, and to make comparisons with human-written stories. Followed by previous studies, this research manipulates the news author (AI vs. human) and news modality (text vs. video) to understand people’s credibility perceptions towards AI news. The results show that the public perceived automated news that attributed to AI and that attributed to human journalist as equally credible. Moreover, the perceived credibility of AI anchor news video and AI news article are almost the same, meaning that the modality does not affect the credibility perceptions of automated news. These results give us important implications that AI news videos are perceived credible and robot journalism to large extents is accepted by the public.",2019,2025-08-28 12:02:43,2025-08-28 12:02:43,,,,,,,,,,,,,,University of Amsterdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HHSEMZS9,journalArticle,2021,"Jia, Chenyan; Liu, Ruibo",Algorithmic or Human Source? Examining Relative Hostile Media Effect With a Transformer-Based Framework,Media and Communication,,2183-2439,10.17645/mac.v9i4.4164,https://www.cogitatiopress.com/mediaandcommunication/article/view/4164,"Chenyan Jia, Ruibo Liu",2021-11-18,2025-08-28 12:06:01,2025-08-28 12:06:01,2025-08-28 12:06:01,170-181,,4,9,,,Algorithmic or Human Source?,,,,,,,en,,,,,www.cogitatiopress.com,,,,C:\Users\Admin\Zotero\storage\GLMDK6CX\Jia and Liu - 2021 - Algorithmic or Human Source Examining Relative Hostile Media Effect With a Transformer-Based Framew.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IF8PZB7G,journalArticle,2021,"Wölker, Anja; Powell, Thomas E",Algorithms in the newsroom? News readers’ perceived credibility and selection of automated journalism,Journalism,,1464-8849,10.1177/1464884918757072,https://doi.org/10.1177/1464884918757072,"Automated journalism, the autonomous production of journalistic content through computer algorithms, is increasingly prominent in newsrooms. This enables the production of numerous articles, both rapidly and cheaply. Yet, how news readers perceive journalistic automation is pivotal to the industry, as, like any product, it is dependent on audience approval. As audiences cannot verify all events themselves, they need to trust journalists’ accounts, which make credibility a vital quality ascription to journalism. In turn, credibility judgments might influence audiences’ selection of automated content for their media diet. Research in this area is scarce, with existing studies focusing on national samples and with no previous research on ‘combined’ journalism – a relatively novel development where automated content is supplemented by human journalists. We use an experiment to investigate how European news readers (N = 300) perceive different forms of automated journalism in regard to message and source credibility, and how this affects their selection behavior. Findings show that, in large part, credibility perceptions of human, automated, and combined content and source(s) may be assumed equal. Only for sports articles was automated content perceived significantly more credible than human messages. Furthermore, credibility does not mediate the likelihood of news readers to either select or avoid articles for news consumption. Findings are, among other things, explained by topic-specific factors and suggest that effects of algorithms on journalistic quality are largely indiscernible to European news readers.",2021-01-01,2025-08-28 12:06:17,2025-08-28 12:06:17,2025-08-28 12:06:16,86-103,,1,22,,Journalism,Algorithms in the newsroom?,,,,,,,EN,,,,,SAGE Journals,,Publisher: SAGE Publications,,C:\Users\Admin\Zotero\storage\C6TQZU3S\Wölker and Powell - 2021 - Algorithms in the newsroom News readers’ perceived credibility and selection of automated journalis.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KU4IEEB3,preprint,2021,"Kenton, Zachary; Everitt, Tom; Weidinger, Laura; Gabriel, Iason; Mikulik, Vladimir; Irving, Geoffrey",Alignment of Language Agents,,,,10.48550/arXiv.2103.14659,http://arxiv.org/abs/2103.14659,"For artificial intelligence to be beneficial to humans the behaviour of AI agents needs to be aligned with what humans want. In this paper we discuss some behavioural issues for language agents, arising from accidental misspecification by the system designer. We highlight some ways that misspecification can occur and discuss some behavioural issues that could arise from misspecification, including deceptive or manipulative language, and review some approaches for avoiding these issues.",2021-03-26,2025-08-28 12:06:30,2025-08-28 12:06:30,2025-08-28 12:06:30,,,,,,,,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2103.14659 [cs],,C:\Users\Admin\Zotero\storage\5W7RS9QE\Kenton et al. - 2021 - Alignment of Language Agents.pdf; C:\Users\Admin\Zotero\storage\Z3JDBW7K\2103.html,,,Computer Science - Artificial Intelligence; Computer Science - Machine Learning,,,,,,,,,,,,,,,,,,,arXiv:2103.14659,,,,,,,,,,,,,,,,,,,,,,,,,,,
42SV6I2J,journalArticle,2018,"Inkster, Becky; Sarda, Shubhankar; Subramanian, Vinod","An Empathy-Driven, Conversational Artificial Intelligence Agent (Wysa) for Digital Mental Well-Being: Real-World Data Evaluation Mixed-Methods Study",JMIR mHealth and uHealth,,,10.2196/12106,https://mhealth.jmir.org/2018/11/e12106,"Background: A World Health Organization 2017 report stated that major depression affects almost 5% of the human population. Major depression is associated with impaired psychosocial functioning and reduced quality of life. Challenges such as shortage of mental health personnel, long waiting times, perceived stigma, and lower government spends pose barriers to the alleviation of mental health problems. Face-to-face psychotherapy alone provides only point-in-time support and cannot scale quickly enough to address this growing global public health challenge. Artificial intelligence (AI)-enabled, empathetic, and evidence-driven conversational mobile app technologies could play an active role in filling this gap by increasing adoption and enabling reach. Although such a technology can help manage these barriers, they should never replace time with a health care professional for more severe mental health problems. However, app technologies could act as a supplementary or intermediate support system. Mobile mental well-being apps need to uphold privacy and foster both short- and long-term positive outcomes. Objective: This study aimed to present a preliminary real-world data evaluation of the effectiveness and engagement levels of an AI-enabled, empathetic, text-based conversational mobile mental well-being app, Wysa, on users with self-reported symptoms of depression. Methods: In the study, a group of anonymous global users were observed who voluntarily installed the Wysa app, engaged in text-based messaging, and self-reported symptoms of depression using the Patient Health Questionnaire-9. On the basis of the extent of app usage on and between 2 consecutive screening time points, 2 distinct groups of users (high users and low users) emerged. The study used mixed-methods approach to evaluate the impact and engagement levels among these users. The quantitative analysis measured the app impact by comparing the average improvement in symptoms of depression between high and low users. The qualitative analysis measured the app engagement and experience by analyzing in-app user feedback and evaluated the performance of a machine learning classifier to detect user objections during conversations. Results: The average mood improvement (ie, difference in pre- and post-self-reported depression scores) between the groups (ie, high vs low users; n=108 and n=21, respectively) revealed that the high users group had significantly higher average improvement (mean 5.84 [SD 6.66]) compared with the low users group (mean 3.52 [SD 6.15]); Mann-Whitney P=.03 and with a moderate effect size of 0.63. Moreover, 67.7% of user-provided feedback responses found the app experience helpful and encouraging. Conclusions: The real-world data evaluation findings on the effectiveness and engagement levels of Wysa app on users with self-reported symptoms of depression show promise. However, further work is required to validate these initial findings in much larger samples and across longer periods.",2018-11-23,2025-08-28 12:06:45,2025-08-28 12:06:45,2025-08-28 12:06:45,e12106,,11,6,,,"An Empathy-Driven, Conversational Artificial Intelligence Agent (Wysa) for Digital Mental Well-Being",,,,,,,EN,"Unless stated otherwise, all articles are open-access distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work (""first published in JMIR mHealth and uHealth..."") is properly cited with original URL and bibliographic citation information. The complete bibliographic information, a link to the original publication on http://mhealth.jmir.org/, as well as this copyright and license information must be included.",,,,mhealth.jmir.org,,"Company: JMIR mHealth and uHealth Distributor: JMIR mHealth and uHealth Institution: JMIR mHealth and uHealth Label: JMIR mHealth and uHealth Publisher: JMIR Publications Inc., Toronto, Canada",,"C:\Users\Admin\Zotero\storage\EPAN84N9\Inkster et al. - 2018 - An Empathy-Driven, Conversational Artificial Intelligence Agent (Wysa) for Digital Mental Well-Being.pdf; C:\Users\Admin\Zotero\storage\TFENGP4Y\e12106.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9TRHEJDN,journalArticle,2022,"Yang, Yang; Liu, Yue; Lv, Xingyang; Ai, Jin; Li, Yifan",Anthropomorphism and customers’ willingness to use artificial intelligence service agents,Journal of Hospitality Marketing & Management,,1936-8623,10.1080/19368623.2021.1926037,https://doi.org/10.1080/19368623.2021.1926037,"Previous studies provide inconsistent evidence regarding the effect of anthropomorphism on customers’ willingness to use AI service agents. This paper explains the reason by introducing service context. Two situational experiments are used to demonstrate that under the context of high perceived control, customers expect AI service agents with more anthropomorphic designs to perform better and prefer highly human-like AI service agents. However, under the context of low perceived control, customers perceive stronger threat in facing AI service agents with more anthropomorphic designs and prefer less human-like AI service agents. Moreover, we find that this effect is significant only in social scenarios. These findings provide new insights into previous inconsistent evidence regarding anthropomorphic design’s influence on customers’ willingness to use AI service agents. Our findings also have important implications for AI service agents design in different service contexts and advance the literature on human–robot interaction and marketing.",2022-01-02,2025-08-28 12:07:33,2025-08-28 12:07:33,2025-08-28 12:07:33,1-23,,1,31,,,,,,,,,,,,,,,Taylor and Francis+NEJM,,Publisher: Routledge _eprint: https://doi.org/10.1080/19368623.2021.1926037,,,,,Anthropomorphism; artificial intelligence (AI) service agents; perceived threat; performance expectation; willingness to use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SQUCC8T8,journalArticle,2021,"Li, Xinge; Sung, Yongjun",Anthropomorphism brings us closer: The mediating role of psychological distance in User–AI assistant interactions,Computers in Human Behavior,,0747-5632,10.1016/j.chb.2021.106680,https://www.sciencedirect.com/science/article/pii/S0747563221000029,"In the current era, interacting with Artificial Intelligence (AI) has become an everyday activity. Understanding the interaction between humans and AI is of potential value because, in future, such interactions are expected to become more pervasive. Two studies—one survey and one experiment—were conducted to demonstrate positive effects of anthropomorphism on interactions with smart-speaker-based AI assistants and to examine the mediating role of psychological distance in this relationship. The results of Study 1, an online survey, showed that participants with a higher tendency to anthropomorphize their AI assistant/s evaluated it/them more positively, and this effect was mediated by psychological distance. In Study 2, the hypotheses were tested in a more sophisticated experiment. Again, the results indicated that, in the high-anthropomorphism (vs. low-anthropomorphism) condition, participants had more positive attitudes toward the AI assistant, and the effect was mediated by psychological distance. Though several studies have demonstrated the effect of anthropomorphism, few have probed the underlying mechanism of anthropomorphism thoroughly. The current research not only contributes to the anthropomorphism literature, but also provides direction to research on facilitating human–AI interaction.",2021,2025-08-28 12:02:46,2025-08-28 12:02:46,2025-08-28,106680,,,118,,Computers in Human Behavior,Anthropomorphism brings us closer,,,,,,,,,,,,,,,,,,AI assistant; Anthropomorphism; Human–AI interaction; Psychological distance; Smart speaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GQN6KTDE,journalArticle,2020,"Salles, Arleen; Evers, Kathinka; Farisco, Michele",Anthropomorphism in AI,AJOB Neuroscience,,2150-7740,10.1080/21507740.2020.1740350,https://doi.org/10.1080/21507740.2020.1740350,"AI research is growing rapidly raising various ethical issues related to safety, risks, and other effects widely discussed in the literature. We believe that in order to adequately address those issues and engage in a productive normative discussion it is necessary to examine key concepts and categories. One such category is anthropomorphism. It is a well-known fact that AI’s functionalities and innovations are often anthropomorphized (i.e., described and conceived as characterized by human traits). The general public’s anthropomorphic attitudes and some of their ethical consequences (particularly in the context of social robots and their interaction with humans) have been widely discussed in the literature. However, how anthropomorphism permeates AI research itself (i.e., in the very language of computer scientists, designers, and programmers), and what the epistemological and ethical consequences of this might be have received less attention. In this paper we explore this issue. We first set the methodological/theoretical stage, making a distinction between a normative and a conceptual approach to the issues. Next, after a brief analysis of anthropomorphism and its manifestations in the public, we explore its presence within AI research with a particular focus on brain-inspired AI. Finally, on the basis of our analysis, we identify some potential epistemological and ethical consequences of the use of anthropomorphic language and discourse within the AI research community, thus reinforcing the need of complementing the practical with a conceptual analysis.",2020-04-02,2025-08-28 12:15:16,2025-08-28 12:15:16,2025-08-28 12:15:16,88-95,,2,11,,,,,,,,,,,,,,,Taylor and Francis+NEJM,,Publisher: Taylor & Francis _eprint: https://doi.org/10.1080/21507740.2020.1740350 PMID: 32228388,,C:\Users\Admin\Zotero\storage\P4ZZZI5Y\Salles et al. - 2020 - Anthropomorphism in AI.pdf,,,AI; anthropomorphism; brain; conceptual; ethics; mind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFRCRT9D,book,2022,"Oh, Soyoung; Park, Eunil",Are you aware of what you are watching? Role of machine heuristic in online content recommendations,,,,,http://arxiv.org/abs/2203.08373,"Since recommender systems have been created and developed to automate the recommendation process, users can easily consume their desired video content on online platforms. In this line, several content recommendation algorithms are introduced and employed to allow users to encounter content of their interests, effectively. However, the recommendation systems sometimes regrettably recommend inappropriate content, including misinformation or fake news. To make it worse, people would unreservedly accept such content due to their cognitive heuristic, machine heuristic, which is the rule of thumb that machines are more accurate and trustworthy than humans. In this study, we designed and conducted a web-based experiment where the participants are invoked machine heuristic by experiencing the whole process of machine or human recommendation system. The results demonstrated that participants (N = 89) showed a more positive attitude toward a machine recommender than a human recommender, even the recommended videos contain inappropriate content. While participants who have a high level of trust in machines exhibited a negative attitude toward recommendations. Based on these results, we suggest that a phenomenon known as algorithm aversion might be simultaneously considered with machine heuristic in investigating human interaction with a machine.",2022,2025-08-28 12:15:27,2025-08-28 12:15:27,2025-08-28 12:15:27,,,,,,,Are you aware of what you are watching?,,,,,,,,,,,,arXiv.org,,DOI: 10.36190/2022.66 arXiv:2203.08373 [cs],,C:\Users\Admin\Zotero\storage\9YXDNBCY\Oh and Park - 2022 - Are you aware of what you are watching Role of machine heuristic in online content recommendations.pdf; C:\Users\Admin\Zotero\storage\HJU86WHL\2203.html,,,Computer Science - Human-Computer Interaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A7ZS7YUT,preprint,2023,"Burtell, Matthew; Woodside, Thomas",Artificial Influence: An Analysis Of AI-Driven Persuasion,,,,10.48550/arXiv.2303.08721,http://arxiv.org/abs/2303.08721,"Persuasion is a key aspect of what it means to be human, and is central to business, politics, and other endeavors. Advancements in artificial intelligence (AI) have produced AI systems that are capable of persuading humans to buy products, watch videos, click on search results, and more. Even systems that are not explicitly designed to persuade may do so in practice. In the future, increasingly anthropomorphic AI systems may form ongoing relationships with users, increasing their persuasive power. This paper investigates the uncertain future of persuasive AI systems. We examine ways that AI could qualitatively alter our relationship to and views regarding persuasion by shifting the balance of persuasive power, allowing personalized persuasion to be deployed at scale, powering misinformation campaigns, and changing the way humans can shape their own discourse. We consider ways AI-driven persuasion could differ from human-driven persuasion. We warn that ubiquitous highlypersuasive AI systems could alter our information environment so significantly so as to contribute to a loss of human control of our own future. In response, we examine several potential responses to AI-driven persuasion: prohibition, identification of AI agents, truthful AI, and legal remedies. We conclude that none of these solutions will be airtight, and that individuals and governments will need to take active steps to guard against the most pernicious effects of persuasive AI.",2023-03-15,2025-08-28 12:15:38,2025-08-28 12:15:38,2025-08-28 12:15:38,,,,,,,Artificial Influence,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2303.08721 [cs],,C:\Users\Admin\Zotero\storage\WD2284M3\Burtell and Woodside - 2023 - Artificial Influence An Analysis Of AI-Driven Persuasion.pdf; C:\Users\Admin\Zotero\storage\HNGJW5XF\2303.html,,,Computer Science - Artificial Intelligence; Computer Science - Computation and Language; Computer Science - Computers and Society; Computer Science - Machine Learning,,,,,,,,,,,,,,,,,,,arXiv:2303.08721,,,,,,,,,,,,,,,,,,,,,,,,,,,
UK398K6V,journalArticle,2020,"Asan, Onur; Bayrak, Alparslan Emrah; Choudhury, Avishek",Artificial Intelligence and Human Trust in Healthcare: Focus on Clinicians,Journal of Medical Internet Research,,,10.2196/15154,https://www.jmir.org/2020/6/e15154,"Artificial intelligence (AI) can transform health care practices with its increasing ability to translate the uncertainty and complexity in data into actionable—though imperfect—clinical decisions or suggestions. In the evolving relationship between humans and AI, trust is the one mechanism that shapes clinicians’ use and adoption of AI. Trust is a psychological mechanism to deal with the uncertainty between what is known and unknown. Several research studies have highlighted the need for improving AI-based systems and enhancing their capabilities to help clinicians. However, assessing the magnitude and impact of human trust on AI technology demands substantial attention. Will a clinician trust an AI-based system? What are the factors that influence human trust in AI? Can trust in AI be optimized to improve decision-making processes? In this paper, we focus on clinicians as the primary users of AI systems in health care and present factors shaping trust between clinicians and AI. We highlight critical challenges related to trust that should be considered during the development of any AI system for clinical use.",2020-06-19,2025-08-28 12:17:31,2025-08-28 12:17:31,2025-08-28 12:17:31,e15154,,6,22,,,Artificial Intelligence and Human Trust in Healthcare,,,,,,,EN,,,,,www.jmir.org,,"Company: Journal of Medical Internet Research Distributor: Journal of Medical Internet Research Institution: Journal of Medical Internet Research Label: Journal of Medical Internet Research Publisher: JMIR Publications Inc., Toronto, Canada",,C:\Users\Admin\Zotero\storage\VWETQ68Y\Asan et al. - 2020 - Artificial Intelligence and Human Trust in Healthcare Focus on Clinicians.pdf; C:\Users\Admin\Zotero\storage\J5LTX74L\e15154.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
