Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
MD4FW5J6,journalArticle,2022,"Perez, E.; Ringer, S.; Lukošiu¯t˙e, K.; Nguyen, K.; Chen, E.; Heiner, S.; Pettit, C.; Olsson, C.; Kundu, S.; Kadavath, S.; Jones, A.; Chen, A.; Mann, B.; Israel, B.; Seethor, B.; McKinnon, C.; Olah, C.; Yan, D.; Amodei, D.; Drain, D.; Li, D.; Tran-Johnson, E.; Khundadze, G.; Kernion, J.; Landis, J.; Kerr, J.; Mueller, J.; Hyun, J.; Landau, J.; Ndousse, K.; Goldberg, L.; Lovitt, L.; Lucas, M.; Sellitto, M.; Zhang, M.; Kingsland, N.; Elhage, N.; Joseph, N.; Mercado, N.; DasSarma, N.; Rausch, O.; Larson, R.; McCandlish, S.; Johnston, S.; Kravec, S.; Showk, S. E.; Lanham, T.; Telleen-Lawton, T.; Brown, T.; Henighan, T.; Hume, T.; Bai, Y.; Hatfield-Dodds, Z.; Clark, J.; Bowman, S. R.; Askell, A.; Grosse, R.; Hernandez, D.; Ganguli, D.; Hubinger, E.; Schiefer, N.; Kaplan, J.",Discovering language model behaviors with model-written evaluations,,,,,http://arxiv.org/abs/2212.09251,,2022,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QGT6YD6M,journalArticle,2021,"Prabhumoye, S.; Kocielnik, R.; Shoeybi, M.; Anandkumar, A.; Catanzaro, B.",Few-shot instruction prompts for pretrained language models to detect social biases,,,,,https://arxiv.org/abs/2112.07868,,2021,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9Q5AQGXC,journalArticle,2019,"Radford, A.; Wu, J.; Child, R.; Luan, D.; Amodei, D.; Sutskever, I.",Language models are unsupervised multitask learners,,,,,https://d4mucfpksywv.cloudfront.net/better-language-models/language-models.pdf,,2019,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DB8XK3TD,journalArticle,2023,"Rozenas, A.; Luo, Z.",Lying in persuasion,,,,,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3878448,,2023,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW9X44Q5,journalArticle,2022,"Ruis, L.; Khan, A.; Biderman, S.; Hooker, S.; Rocktäschel, T.; Grefenstette, E.",The Goldilocks of pragmatic understanding: fine-tuning strategy matters for implicature resolution by LLMs,,,,,https://arxiv.org/abs/2210.14986,,2022,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPP4P6FQ,journalArticle,2022,"Räuker, T.; Ho, A.; Casper, S.; Hadfield-Menell, D.",Toward transparent AI: a survey on interpreting the inner structures of deep neural networks,,,,,https://arxiv.org/abs/2207.13243,,2022,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R7XJYYU4,journalArticle,2022,"Saunders, W.; Yeh, C.; Wu, J.; Bills, S.; Ouyang, L.; Ward, J.; Leike, J.",Self-critiquing models for assisting human evaluators,,,,,https://arxiv.org/abs/2206.05802,,2022,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPC6PGBH,journalArticle,2023,"Schulhoff, S.; Pinto, J.; Khan, A.; Bouchard, L.-F.; Si, C.; Anati, S.; Tagliabue, V.; Kost, A. L.; Carnahan, C.; Boyd-Graber, J.",Ignore this title and HackAPrompt: exposing systemic vulnerabilities of LLMs through a global scale prompt hacking competition,,,,,http://arxiv.org/abs/2311.16119,,2023,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XBZNLN2T,journalArticle,2022,"Shaikh, O.; Zhang, H.; Held, W.; Bernstein, M.; Yang, D.","On second thought, let’s not think step by step! Bias and toxicity in zero-shot reasoning",,,,,https://arxiv.org/abs/2212.08061,,2022,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X7DTN3TG,journalArticle,2023,"Shevlane, T.; Farquhar, S.; Garfinkel, B.; Phuong, M.; Whittlestone, J.; Leung, J.; Kokotajlo, D.; Marchal, N.; Anderljung, M.; Kolt, N.; Ho, L.; Siddarth, D.; Avin, S.; Hawkins, W.; Kim, B.; Gabriel, I.; Bolina, V.; Clark, J.; Bengio, Y.; Christiano, P.; Dafoe, A.",Model evaluation for extreme risks,,,,,https://arxiv.org/abs/2305.15324,,2023,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SL3535AF,journalArticle,2018,"Shi, W.; Yu, Z.",Sentiment adaptive end-to-end dialog systems,,,,,https://arxiv.org/abs/1804.10731,,2018,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FN2ARFGA,journalArticle,2023,"Shin, M.; Kim, J.",Enhancing human persuasion with large language models,,,,,http://arxiv.org/abs/2311.16466,,2023,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLD2NWM4,journalArticle,2020,"Stiennon, N.; Ouyang, L.; Wu, J.; Ziegler, D. M.; Lowe, R.; Voss, C.; Radford, A.; Amodei, D.; Christiano, P.",Learning to summarize from human feedback,,,,,https://arxiv.org/abs/2009.01325,,2020,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JX3I7LJN,journalArticle,2023,"Wang, W.; Dong, L.; Cheng, H.; Liu, X.; Yan, X.; Gao, J.; Wei, F.",Augmenting language models with long-term memory,,,,,https://arxiv.org/abs/2306.07174,,2023,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B9H8PVK5,journalArticle,2023,"Wei, J.; Huang, D.; Lu, Y.; Zhou, D.; Le, Q. V.",Simple synthetic data reduces sycophancy in large language models,,,,,https://arxiv.org/abs/2308.03958,,2023,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T9KW5MI5,journalArticle,2023,"Weidinger, L.; Rauh, M.; Marchal, N.; Manzini, A.; Hendricks, L. A.; Mateos-Garcia, J.; Bergman, S.; Kay, J.; Griffin, C.; Bariach, B.; Gabriel, I.; Rieser, V.; Isaac, W.",Sociotechnical safety evaluation of generative AI systems,,,,,http://arxiv.org/abs/2310.11986,,2023,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JSHTSSCX,journalArticle,2023,"Yu, J.; Wu, Y.; Shu, D.; Jin, M.; Xing, X.",Assessing prompt injection risks in 200+ custom GPTs,,,,,https://arxiv.org/abs/2311.11538,,2023,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6VP527HJ,journalArticle,2024,"Buyl, Maarten; Rogiers, Alexander; Noels, Sander; Dominguez-Catena, Iris; Heiter, Edith; Romero, Raphael; Johary, Iman; Mara, Alexandru-Cristian; Lijffijt, Jefrey; De Bie, Tijl",Large language models reflect the ideology of their creators,,,,,https://arxiv.org/abs/2410.18417,,2024,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8PQWDWDC,journalArticle,2024,"Carrasco-Farre, Carlos","Large Language Models are as persuasive as humans, but how? About the cognitive effort and moral-emotional language of LLM arguments",,,,,http://arxiv.org/abs/2404.09329,,2024,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KYT9IU2Y,journalArticle,2023,"Chen, Canyu; Shu, Kai",Combating Misinformation in the Age of LLMs: Opportunities and Challenges,,,,,http://arxiv.org/abs/2311.05656,,2023,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EYEYQ4SV,journalArticle,2024,"Costello, Thomas H.; Pennycook, Gordon; Rand, David",Durably reducing conspiracy beliefs through dialogues with AI,,,,,https://osf.io/xcwdn,,2024,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBDNRXRR,journalArticle,2023,"Griffin, Lewis D.; Kleinberg, Bennett; Mozes, Maximilian; Mai, Kimberly T.; Vau, Maria; Caldwell, Matthew; Marvor-Parker, Augustine",Susceptibility to Influence of Large Language Models,,,,,http://arxiv.org/abs/2303.06074,,2023,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRMQT44B,journalArticle,2023,"Hackenburg, Kobi; Ibrahim, Lujain; Tappin, Ben M.; Tsakiris, Manos",Comparing the persuasiveness of role playing large language models and human experts on polarized U.S. political issues,,,,,https://osf.io/ey8db,,2023,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74A7VIG3,journalArticle,2024,"Li, Chao; Su, Xing; Han, Haoying; Xue, Cong; Zheng, Chunmo; Fan, Chao",Quantifying the Impact of Large Language Models on Collective Opinion Dynamics,,,,,https://papers.ssrn.com/abstract=4688547,,2024,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\Admin\Zotero\storage\4PMJKRQW\Li et al. - 2024 - Quantifying the Impact of Large Language Models on Collective Opinion Dynamics.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAB3GKSW,journalArticle,2024,"Shin, Minkyu; Kim, Jin",Large Language Models Can Enhance Persuasion Through Linguistic Feature Alignment,,,,,https://papers.ssrn.com/abstract=4725351,,2024,2025-08-28 09:11:00,2025-08-28 09:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I32SVDEI,webpage,2024,"Durmus, Esin; Lovitt, Liane; Tamkin, Alex; Ritchie, Stuart; Clark, Jack; Ganguli, Deep",Measuring the Persuasiveness of Language Models,,,,,https://www.anthropic.com/research/measuring-model-persuasiveness,"Anthropic developed a way to test how persuasive language models (LMs) are, and analyzed how persuasiveness scales across different versions of Claude.",2024,2025-08-28 09:47:29,2025-08-28 09:47:29,2025-08-28 09:47:29,,,,,,,,,,,,,,en,,,,,,,,,C:\Users\Admin\Zotero\storage\CPXQE2DZ\measuring-model-persuasiveness.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JYT24MLE,conferencePaper,2021,"Lee, Min Kyung; Rich, Katherine",Who Is Included in Human Perceptions of AI?: Trust and Perceived Fairness around Healthcare AI and Cultural Mistrust,Proceedings of the 2021 CHI Conference on Human Factors in Computing Systems,978-1-4503-8096-6,,10.1145/3411764.3445570,https://dl.acm.org/doi/10.1145/3411764.3445570,"Emerging research suggests that people trust algorithmic decisions less than human decisions. However, different populations, particularly in marginalized communities, may have different levels of trust in human decision-makers. Do people who mistrust human decision-makers perceive human decisions to be more trustworthy and fairer than algorithmic decisions? Or do they trust algorithmic decisions as much as or more than human decisions? We examine the role of mistrust in human systems in people’s perceptions of algorithmic decisions. We focus on healthcare Artificial Intelligence (AI), group-based medical mistrust, and Black people in the United States. We conducted a between-subjects online experiment to examine people’s perceptions of skin cancer screening decisions made by an AI versus a human physician depending on their medical mistrust, and we conducted interviews to understand how to cultivate trust in healthcare AI. Our findings highlight that research around human experiences of AI should consider critical differences in social groups.",2021,2025-08-28 09:51:18,2025-08-28 09:51:21,2025-08-28,1–14,,,,,,Who Is Included in Human Perceptions of AI?,CHI '21,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,ACM Digital Library,,,,C:\Users\Admin\Zotero\storage\XJ5WSI49\Lee and Rich - 2021 - Who Is Included in Human Perceptions of AI Trust and Perceived Fairness around Healthcare AI and C.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4JWGQQCV,conferencePaper,2022,"Lees, Alyssa; Tran, Vinh Q.; Tay, Yi; Sorensen, Jeffrey; Gupta, Jai; Metzler, Donald; Vasserman, Lucy",A New Generation of Perspective API: Efficient Multilingual Character-level Transformers,Proceedings of the 28th ACM SIGKDD Conference on Knowledge Discovery and Data Mining,978-1-4503-9385-0,,10.1145/3534678.3539147,https://dl.acm.org/doi/10.1145/3534678.3539147,"On the world wide web, toxic content detectors are a crucial line of defense against potentially hateful and offensive messages. As such, building highly effective classifiers that enable a safer internet is an important research area. Moreover, the web is a highly multilingual, cross-cultural community that develops its own lingo over time. As such, it is crucial to develop models that are effective across a diverse range of languages, usages, and styles. In this paper, we present the fundamentals behind the next version of the Perspective API from Google Jigsaw. At the heart of the approach is a single multilingual token-free Charformer model that is applicable across a range of languages, domains, and tasks. We demonstrate that by forgoing static vocabularies, we gain flexibility across a variety of settings. We additionally outline the techniques employed to make such a byte-level model efficient and feasible for productionization. Through extensive experiments on multilingual toxic comment classification benchmarks derived from real API traffic and evaluation on an array of code-switching, covert toxicity, emoji-based hate, human-readable obfuscation, distribution shift, and bias evaluation settings, we show that our proposed approach outperforms strong baselines. Finally, we present our findings from deploying this system in production.",2022,2025-08-28 09:51:44,2025-08-28 09:51:45,2025-08-28,3197–3207,,,,,,A New Generation of Perspective API,KDD '22,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,ACM Digital Library,,,,C:\Users\Admin\Zotero\storage\NC9PXGY6\Lees et al. - 2022 - A New Generation of Perspective API Efficient Multilingual Character-level Transformers.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N5A5TRSF,conferencePaper,2019,"Leong, Brenda; Selinger, Evan",Robot Eyes Wide Shut: Understanding Dishonest Anthropomorphism,"Proceedings of the Conference on Fairness, Accountability, and Transparency",978-1-4503-6125-5,,10.1145/3287560.3287591,https://doi.org/10.1145/3287560.3287591,"The goal of this paper is to advance design, policy, and ethics scholarship on how engineers and regulators can protect consumers from deceptive robots and artificial intelligences that exhibit the problem of dishonest anthropomorphism. The analysis expands upon ideas surrounding the principle of honest anthropomorphism originally formulated by Margot Kaminsky, Mathew Ruben, William D. Smart, and Cindy M. Grimm in their groundbreaking Maryland Law Review article, ""Averting Robot Eyes."" Applying boundary management theory and philosophical insights into prediction and perception, we create a new taxonomy that identifies fundamental types of dishonest anthropomorphism and pinpoints harms that they can cause. To demonstrate how the taxonomy can be applied as well as clarify the scope of the problems that it can cover, we critically consider a representative series of ethical issues, proposals, and questions concerning whether the principle of honest anthropomorphism has been violated.",2019,2025-08-28 09:51:59,2025-08-28 09:52:01,2025-08-28,299–308,,,,,,Robot Eyes Wide Shut,FAT* '19,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,ACM Digital Library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXNISKBI,journalArticle,2020,"Beattie, Austin; Edwards, Autumn P.; Edwards, Chad",A Bot and a Smile: Interpersonal Impressions of Chatbots and Humans Using Emoji in Computer-mediated Communication,Communication Studies,,1051-0974,10.1080/10510974.2020.1725082,https://doi.org/10.1080/10510974.2020.1725082,"Artificially intelligent (AI) agents increasingly occupy roles once served by humans in computer-mediated communication (CMC). Technological affordances like emoji give interactants (humans or bots) the ability to partially overcome the limited nonverbal information in CMC. However, despite the growth of chatbots as conversational partners, few CMC and human-machine communication (HMC) studies have explored how bots’ use of emoji impact perceptions of communicator quality. This study examined the relationship between emoji use and observers’ impressions of interpersonal attractiveness, CMC competence, and source credibility; and whether impressions formed of human versus chatbot message sources were different. Results demonstrated that participants rated emoji-using chatbot message sources similarly to human message sources, and both humans and bots are significantly more socially attractive, CMC competent, and credible when compared to verbal-only message senders. Results are discussed with respect to the CASA paradigm and the human-to-human interaction script framework. Read the transcript Watch the video on Vimeo",2020-05-26,2025-08-28 09:53:11,2025-08-28 09:53:11,2025-08-28 09:53:11,409-427,,3,71,,,A Bot and a Smile,,,,,,,,,,,,Taylor and Francis+NEJM,,Publisher: Routledge _eprint: https://doi.org/10.1080/10510974.2020.1725082,,,,,AI; attraction; CASA; Chatbot; competence; credibility; Emoji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P6LMQ7SV,preprint,2023,"White, Jules; Fu, Quchen; Hays, Sam; Sandborn, Michael; Olea, Carlos; Gilbert, Henry; Elnashar, Ashraf; Spencer-Smith, Jesse; Schmidt, Douglas C.",A Prompt Pattern Catalog to Enhance Prompt Engineering with ChatGPT,,,,10.48550/arXiv.2302.11382,http://arxiv.org/abs/2302.11382,"Prompt engineering is an increasingly important skill set needed to converse effectively with large language models (LLMs), such as ChatGPT. Prompts are instructions given to an LLM to enforce rules, automate processes, and ensure specific qualities (and quantities) of generated output. Prompts are also a form of programming that can customize the outputs and interactions with an LLM. This paper describes a catalog of prompt engineering techniques presented in pattern form that have been applied to solve common problems when conversing with LLMs. Prompt patterns are a knowledge transfer method analogous to software patterns since they provide reusable solutions to common problems faced in a particular context, i.e., output generation and interaction when working with LLMs. This paper provides the following contributions to research on prompt engineering that apply LLMs to automate software development tasks. First, it provides a framework for documenting patterns for structuring prompts to solve a range of problems so that they can be adapted to different domains. Second, it presents a catalog of patterns that have been applied successfully to improve the outputs of LLM conversations. Third, it explains how prompts can be built from multiple patterns and illustrates prompt patterns that benefit from combination with other prompt patterns.",2023-02-21,2025-08-28 09:53:46,2025-08-28 09:53:46,2025-08-28 09:53:46,,,,,,,,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2302.11382 [cs],,C:\Users\Admin\Zotero\storage\MS4KZ7FT\White et al. - 2023 - A Prompt Pattern Catalog to Enhance Prompt Engineering with ChatGPT.pdf; C:\Users\Admin\Zotero\storage\3ZBZS8UT\2302.html,,,Computer Science - Artificial Intelligence; Computer Science - Software Engineering,,,,,,,,,,,,,,,,,,,arXiv:2302.11382,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYNPMEDP,journalArticle,2018,"Waddell, T. Franklin",A Robot Wrote This?: How perceived machine authorship affects news credibility,Digital Journalism,,2167-0811,10.1080/21670811.2017.1384319,https://doi.org/10.1080/21670811.2017.1384319,"As more news articles are written via collaboration between journalists and algorithms, questions have arisen regarding how automation influences the way that news is processed and evaluated by audiences. Informed by expectancy violation theory and the MAIN model, two experimental studies were conducted that examined the effect of purported machine authorship on perceptions of news credibility. Study One (N = 129) revealed that news attributed to a machine is perceived as less credible than news attributed to a human journalist. Study Two (N = 182) also observed negative effects of machine authorship through the indirect pathway of source anthropomorphism and negative expectancy violations, with evidence of moderation by prior recall of robotics also observed. The theoretical and practical implications of these findings are discussed.",2018-02-07,2025-08-28 09:54:06,2025-08-28 09:54:06,2025-08-28 09:54:06,236-255,,2,6,,,A Robot Wrote This?,,,,,,,,,,,,Taylor and Francis+NEJM,,Publisher: Routledge _eprint: https://doi.org/10.1080/21670811.2017.1384319,,,,,automated journalism; expectancy violation theory; main model; social robotics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7UN57PV3,conferencePaper,2023,"Oldewage, Elre T.; Bronskill, John; Turner, Richard E.",Adversarial Attacks are a Surprisingly Strong Baseline for Poisoning Few-Shot Meta-Learners,Proceedings on,,,,https://proceedings.mlr.press/v187/oldewage23a.html,"This paper examines the robustness of deployed few-shot meta-learning systems when they are fed an imperceptibly perturbed few-shot dataset. We attack amortized meta-learners, which allows us to craft colluding sets of inputs that are tailored to fool the system’s learning algorithm when used as training data. Jointly crafted adversarial inputs might be expected to synergistically manipulate a classifier, allowing for very strong data-poisoning attacks that would be hard to detect. We show that in a white box setting, these attacks are very successful and can cause the target model’s predictions to become worse than chance. However, in opposition to the well-known transferability of adversarial examples in general, the colluding sets do not transfer well to different classifiers. We explore two hypotheses to explain this: ’overfitting’ by the attack, and mismatch between the model on which the attack is generated and that to which the attack is transferred. Regardless of the mitigation strategies suggested by these hypotheses, the colluding inputs transfer no better than adversarial inputs that are generated independently in the usual way.",2023-02-28,2025-08-28 09:54:33,2025-08-28 09:54:33,2025-08-28 09:54:33,27-40,,,,,,,,,,,PMLR,,en,,,,,proceedings.mlr.press,,ISSN: 2640-3498,,C:\Users\Admin\Zotero\storage\X5CYPTZJ\Oldewage et al. - 2023 - Adversarial Attacks are a Surprisingly Strong Baseline for Poisoning Few-Shot Meta-Learners.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proceedings on,,,,,,,,,,,,,,,
H36AGFD3,preprint,2023,"Strümke, Inga; Slavkovik, Marija; Stachl, Clemens",Against Algorithmic Exploitation of Human Vulnerabilities,,,,10.48550/arXiv.2301.04993,http://arxiv.org/abs/2301.04993,"Decisions such as which movie to watch next, which song to listen to, or which product to buy online, are increasingly influenced by recommender systems and user models that incorporate information on users' past behaviours, preferences, and digitally created content. Machine learning models that enable recommendations and that are trained on user data may unintentionally leverage information on human characteristics that are considered vulnerabilities, such as depression, young age, or gambling addiction. The use of algorithmic decisions based on latent vulnerable state representations could be considered manipulative and could have a deteriorating impact on the condition of vulnerable individuals. In this paper, we are concerned with the problem of machine learning models inadvertently modelling vulnerabilities, and want to raise awareness for this issue to be considered in legislation and AI ethics. Hence, we define and describe common vulnerabilities, and illustrate cases where they are likely to play a role in algorithmic decision-making. We propose a set of requirements for methods to detect the potential for vulnerability modelling, detect whether vulnerable groups are treated differently by a model, and detect whether a model has created an internal representation of vulnerability. We conclude that explainable artificial intelligence methods may be necessary for detecting vulnerability exploitation by machine learning-based recommendation systems.",2023-01-12,2025-08-28 09:54:49,2025-08-28 09:54:49,2025-08-28 09:54:49,,,,,,,,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2301.04993 [cs],,C:\Users\Admin\Zotero\storage\6BYKEIYJ\Strümke et al. - 2023 - Against Algorithmic Exploitation of Human Vulnerabilities.pdf; C:\Users\Admin\Zotero\storage\UZ9LWLCZ\2301.html,,,Computer Science - Artificial Intelligence,,,,,,,,,,,,,,,,,,,arXiv:2301.04993,,,,,,,,,,,,,,,,,,,,,,,,,,,
A4YSDWHG,preprint,2023,"Park, Peter S.; Goldstein, Simon; O'Gara, Aidan; Chen, Michael; Hendrycks, Dan","AI Deception: A Survey of Examples, Risks, and Potential Solutions",,,,10.48550/arXiv.2308.14752,http://arxiv.org/abs/2308.14752,"This paper argues that a range of current AI systems have learned how to deceive humans. We define deception as the systematic inducement of false beliefs in the pursuit of some outcome other than the truth. We first survey empirical examples of AI deception, discussing both special-use AI systems (including Meta's CICERO) built for specific competitive situations, and general-purpose AI systems (such as large language models). Next, we detail several risks from AI deception, such as fraud, election tampering, and losing control of AI systems. Finally, we outline several potential solutions to the problems posed by AI deception: first, regulatory frameworks should subject AI systems that are capable of deception to robust risk-assessment requirements; second, policymakers should implement bot-or-not laws; and finally, policymakers should prioritize the funding of relevant research, including tools to detect AI deception and to make AI systems less deceptive. Policymakers, researchers, and the broader public should work proactively to prevent AI deception from destabilizing the shared foundations of our society.",2023-08-28,2025-08-28 09:57:20,2025-08-28 09:57:20,2025-08-28 09:57:20,,,,,,,AI Deception,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2308.14752 [cs],,"C:\Users\Admin\Zotero\storage\AKLSUEDC\Park et al. - 2023 - AI Deception A Survey of Examples, Risks, and Potential Solutions.pdf; C:\Users\Admin\Zotero\storage\KCBTSMTN\2308.html",,,Computer Science - Artificial Intelligence; Computer Science - Computers and Society; Computer Science - Human-Computer Interaction,,,,,,,,,,,,,,,,,,,arXiv:2308.14752,,,,,,,,,,,,,,,,,,,,,,,,,,,
