Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
MIX878M3,journalArticle,2022,"Thuillard, S.; Adams, M.; Jelmini, G.; Schmutz, S.; Sonderegger, A.; Sauer, J.",When humans and computers induce social stress through negative feedback: Effects on performance and subjective state,Computers in Human Behavior,,,10.1016/j.chb.2022.107270,,,2022,2025-08-27 12:46:49,2025-08-27 12:46:49,,107270,,,133,,Computers in Human Behavior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N6LBC36K,journalArticle,2021,"Tigre Moura, F.; Maw, C.",Artificial intelligence became Beethoven: How do listeners and music professionals perceive artificially composed music?,Journal of Consumer Marketing,,,10.1108/JCM-02-2020-3671,,,2021,2025-08-27 12:46:49,2025-08-27 12:46:49,,137-146,,2,38,,Journal of Consumer Marketing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6RATW9GD,journalArticle,2022,"Tomprou, M.; Lee, M. K.",Employment relationships in algorithmic management: A psychological contract perspective,Computers in Human Behavior,,,10.1016/j.chb.2021.106997,,,2022,2025-08-27 12:46:49,2025-08-27 12:46:49,,106997,,,126,,Computers in Human Behavior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35MSTMWU,thesis,2020,"Tong, S.",Artificial intelligence (AI) applications in automating customer services and employee supervision,,,,,,,2020,2025-08-27 12:46:49,2025-08-27 12:46:49,,,,,,,,,,,,,,Temple University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFTFTQJW,journalArticle,2020,"Ullal, M. S.; Hawaldar, I. T.; Suhan, M.; Joseph, N.",The effect of artificial intelligence on the sales graph in Indian market,Entrepreneurship and Sustainability Issues,,,10.9770/jesi.2020.7.4(24),,,2020,2025-08-27 12:46:49,2025-08-27 12:46:49,,2940-2954,,4,7,,Entrepreneurship and Sustainability Issues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANCSB8N2,conferencePaper,2020,"Vaccaro, K.; Sandvig, C.; Karahalios, K.","""At the end of the day Facebook does what it wants"" How users experience contesting algorithmic content moderation",Proceedings of the ACM on Human-Computer Interaction,,,10.1145/3415238,,,2020,2025-08-27 12:46:49,2025-08-27 12:46:49,,1-22,,,4,,,,,,,,,Association for Computing Machinery,,,,,,,,Issue: CSCW2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K3JC7QQV,journalArticle,2018,"Waddell, T. F.",A robot wrote this? How perceived machine authorship affects news credibility,Digital Journalism,,,10.1080/21670811.2017.1384319,,,2018,2025-08-27 12:46:49,2025-08-27 12:46:49,,236-255,,2,6,,Digital Journalism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P8KSMYI5,journalArticle,2019,"Waddell, T. F.","Can an algorithm reduce the perceived bias of news? Testing the effect of machine attribution on news readers’ evaluations of bias, anthropomorphism, and credibility",Journalism & Mass Communication Quarterly,,,10.1177/1077699018815891,,,2019,2025-08-27 12:46:49,2025-08-27 12:46:49,,82-100,,1,96,,Journalism & Mass Communication Quarterly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XFLR4UCZ,journalArticle,2021,"Wang, S.",Moderating uncivil user comments by humans or machines? The effects of moderation agent on perceptions of bias and credibility in news content,Digital Journalism,,,10.1080/21670811.2020.1851279,,,2021,2025-08-27 12:46:49,2025-08-27 12:46:49,,64-83,,1,9,,Digital Journalism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE9UTFQ7,conferencePaper,2018,"Wang, J.; Sundar, S. S.",How willing are we to see the other side? Technology as a source of partisan information,The 68th Annual Conference of the International Communication Association,,,,,,2018,2025-08-27 12:46:49,2025-08-27 12:46:49,,,,,,,,,,,,,,"Prague, Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S73Y4PHC,journalArticle,2020,"Wang, J.; Molina, M. D.; Sundar, S. S.","When expert recommendation contradicts peer opinion: Relative social influence of valence, group identity and artificial intelligence",Computers in Human Behavior,,,10.1016/j.chb.2020.106278,,,2020,2025-08-27 12:46:49,2025-08-27 12:46:49,,106278,,,107,,Computers in Human Behavior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B2BSFT6X,journalArticle,2022,"Weiss, D.; Liu, S. X.; Mieczkowski, H.; Hancock, J. T.",Effects of using artificial intelligence on interpersonal perceptions of job applicants,"Cyberpsychology, Behavior, and Social Networking",,,10.1089/cyber.2020.0863,,,2022,2025-08-27 12:46:49,2025-08-27 12:46:49,,163-168,,3,25,,"Cyberpsychology, Behavior, and Social Networking",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376UPZCN,journalArticle,2021,"Wesche, J. S.; Sonderegger, A.",Repelled at first sight? Expectations and intentions of job-seekers reading about AI selection in job advertisements,Computers in Human Behavior,,,10.1016/j.chb.2021.106931,,,2021,2025-08-27 12:46:49,2025-08-27 12:46:49,,106931,,,125,,Computers in Human Behavior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHHISSZ3,conferencePaper,2022,"Wischnewski, M.; Krämer, N.",Can AI reduce motivated reasoning in news consumption? Investigating the role of attitudes towards AI and prior-opinion in shaping trust perceptions of news,HHAI2022: Augmenting Human Intellect,,,10.3233/FAIA220198,,,2022,2025-08-27 12:46:49,2025-08-27 12:46:49,,184-198,,,,,,,,,,,,IOS Press,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG4SS5NT,journalArticle,2021,"Wojcieszak, M.; Thakur, A.; Ferreira Gonçalves, J. F.; Casas, A.; Menchen-Trevino, E.; Boon, M.",Can AI enhance people’s support for online moderation and their openness to dissimilar political views?,Journal of Computer-Mediated Communication,,,10.1093/jcmc/zmab006,,,2021,2025-08-27 12:46:49,2025-08-27 12:46:49,,223-243,,4,26,,Journal of Computer-Mediated Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8SERL68X,journalArticle,2021,"Wölker, A.; Powell, T. E.",Algorithms in the newsroom? News readers’ perceived credibility and selection of automated journalism,Journalism,,,10.1177/1464884918757072,,,2021,2025-08-27 12:46:49,2025-08-27 12:46:49,,86-103,,1,22,,Journalism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QWVVI5HK,journalArticle,2021,"Wonseok, J.; Woo, K. Y.; Yeonheung, K.",Who made the decisions: Human or robot umpires? The effects of anthropomorphism on perceptions toward robot umpires,Telematics and Informatics,,,10.1016/j.tele.2021.101695,,,2021,2025-08-27 12:46:49,2025-08-27 12:46:49,,101695,,,64,,Telematics and Informatics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBW5KL25,conferencePaper,2020,"Wu, Y.; Kelly, R. M.",Online dating meets artificial intelligence: How the perception of algorithmically generated profile text impacts attractiveness and trust,Proceedings of the 32nd Australian Conference on Human-Computer Interaction,,,10.1145/3441000.3441074,,,2020,2025-08-27 12:46:49,2025-08-27 12:46:49,,444-453,,,,,,,,,,,,Association for Computing Machinery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T4JJ8C64,journalArticle,2020,"Xu, K.; Liu, F.; Mou, Y.; Wu, Y.; Zeng, J.; Schäfer, M. S.",Using machine learning to learn machines: A cross-cultural study of users’ responses to machine-generated artworks,Journal of Broadcasting & Electronic Media,,,10.1080/08838151.2020.1835136,,,2020,2025-08-27 12:46:49,2025-08-27 12:46:49,,566-591,,4,64,,Journal of Broadcasting & Electronic Media,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7PF7D3A6,journalArticle,2021,"Xu, Y.; Wang, D.; Collins, P.; Lee, H.; Warschauer, M.","Same benefits, different communication patterns: Comparing children's reading with a conversational agent vs. a human partner",Computers and Education,,,10.1016/j.compedu.2020.104059,,,2021,2025-08-27 12:46:49,2025-08-27 12:46:49,,104059,,,161,,Computers and Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VGWWBAHX,journalArticle,2022,"Yalcin, G.; Lim, S.; Puntoni, S.; van Osselaer, S. M.",Thumbs up or down: Consumer reactions to decisions by algorithms versus humans,Journal of Marketing Research,,,10.1177/00222437211070016,,,2022,2025-08-27 12:46:49,2025-08-27 12:46:49,,696–717,,4,59,,Journal of Marketing Research,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QW39KDG8,conferencePaper,2018,"Yao, L. J.; Salmon, C. T.; Tandoc, E. C., Jr.",Automated journalism a home run for sports? On the effects of perceived authorship and text objectivity on receptivity toward machine-written sports news,Proceedings of the URECA@NTU 2017–18,,,,,,2018,2025-08-27 12:46:49,2025-08-27 12:46:49,,1–10,,,,,,,,,,,,Nanyang Technological University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R6C4SYML,journalArticle,2021,"Yokoi, R.; Eguchi, Y.; Fujita, T.; Nakayachi, K.",Artificial intelligence is trusted less than a doctor in medical treatment decisions: Influence of perceived care and value similarity,International Journal of Human-Computer Interaction,,,10.1080/10447318.2020.1861763,,,2021,2025-08-27 12:46:49,2025-08-27 12:46:49,,981-990,,10,37,,International Journal of Human-Computer Interaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIUZLY6V,journalArticle,2022,"Yokoi, R.; Nakayachi, K.","When people are defeated by artificial intelligence in a competition task requiring logical thinking, how do they make causal attribution?",Current Psychology,,,10.1007/s12144-021-02559-w,,,2022,2025-08-27 12:46:49,2025-08-27 12:46:49,,,,,,,Current Psychology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FNEJMHCA,journalArticle,2021,"Yun, J. H.; Lee, E. J.; Kim, D. H.",Behavioral and neural evidence on consumer responses to human doctors and medical artificial intelligence,Psychology & Marketing,,,10.1002/mar.21445,,,2021,2025-08-27 12:46:49,2025-08-27 12:46:49,,610-625,,4,38,,Psychology & Marketing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55ZIHN7D,journalArticle,2018,"Zheng, Y.; Zhong, B.; Yang, F.",When algorithms meet journalism: The user perception to automated news in a cross-cultural context,Computers in Human Behavior,,,10.1016/j.chb.2018.04.046,,,2018,2025-08-27 12:46:49,2025-08-27 12:46:49,,266-275,,,86,,Computers in Human Behavior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35MZ3FKX,journalArticle,2022,"Zhou, Y.; Shi, Y.; Lu, W.; Wan, F.",Did artificial intelligence invade humans? The study on the mechanism of patients’ willingness to accept artificial intelligence medical care: From the perspective of intergroup threat theory,Frontiers in Psychology,,,10.3389/fpsyg.2022.866124,,,2022,2025-08-27 12:46:49,2025-08-27 12:46:49,,866124,,,13,,Frontiers in Psychology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYPDC26S,journalArticle,2024,"Goel, S.; et al.",Persuasion in Online Conversations,Nature Human Behaviour,,,,,,2024,2025-08-27 13:18:17,2025-08-27 13:18:17,,,,,,,Nature Human Behaviour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SM8L6HV8,journalArticle,2024,"Voelkel, J. G.; et al.",AI can Persuade Humans on Political Issues,Science,,,,,,2024,2025-08-27 13:18:17,2025-08-27 13:18:17,,,,,,,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4FG92JLD,conferencePaper,2024,"Durmus, E.; et al.",Measuring the Persuasiveness of Language Models,,,,,,,2024,2025-08-27 13:18:18,2025-08-27 13:18:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proceedings of ACL,,,,,,,,,,,,,,,
L49RE22V,journalArticle,2018,"Inkster, Becky; Sarda, Sonia; Subramanian, Vidya","An empathy-driven, conversational artificial intelligence agent (Wysa) for digital mental well-being: Real-world data evaluation mixed-methods study",JMIR mHealth and uHealth,,,10.2196/12106,,,2018,2025-08-27 13:26:56,2025-08-27 13:26:56,,e12106,,11,6,,JMIR mHealth and uHealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLIPYAHK,journalArticle,2018,"Fulmer, Russell; Joerin, Aurore; Gentile, Blaire; Lakerink, Luisa; Rauws, Michiel",Using psychological artificial intelligence (Tess) to relieve symptoms of depression and anxiety: Randomized controlled trial,JMIR Mental Health,,,10.2196/mental.9782,,,2018,2025-08-27 13:26:56,2025-08-27 13:26:56,,e64,,4,5,,JMIR Mental Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3EIBY4RZ,journalArticle,2019,"Greer, Scott; Robotham, Dan; Simblett, Sara; Curtis, Helen; Griffiths, H.; Wykes, Til",Digital mental health and neuropsychiatry: An evidence-based study of chatbot interventions for mental health (Vivibot),JMIR mHealth and uHealth,,,10.2196/14718,,,2019,2025-08-27 13:26:57,2025-08-27 13:26:57,,e14718,,10,7,,JMIR mHealth and uHealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBGLXT2P,preprint,2023,"Azaria, Amos; Mitchell, Tom",The Internal State of an LLM Knows When It's Lying,,,,10.48550/arXiv.2304.13734,http://arxiv.org/abs/2304.13734,"While Large Language Models (LLMs) have shown exceptional performance in various tasks, one of their most prominent drawbacks is generating inaccurate or false information with a confident tone. In this paper, we provide evidence that the LLM's internal state can be used to reveal the truthfulness of statements. This includes both statements provided to the LLM, and statements that the LLM itself generates. Our approach is to train a classifier that outputs the probability that a statement is truthful, based on the hidden layer activations of the LLM as it reads or generates the statement. Experiments demonstrate that given a set of test sentences, of which half are true and half false, our trained classifier achieves an average of 71\% to 83\% accuracy labeling which sentences are true versus false, depending on the LLM base model. Furthermore, we explore the relationship between our classifier's performance and approaches based on the probability assigned to the sentence by the LLM. We show that while LLM-assigned sentence probability is related to sentence truthfulness, this probability is also dependent on sentence length and the frequencies of words in the sentence, resulting in our trained classifier providing a more reliable approach to detecting truthfulness, highlighting its potential to enhance the reliability of LLM-generated content and its practical applicability in real-world scenarios.",2023-10-17,2025-08-27 13:55:03,2025-08-27 13:55:03,2025-08-27 13:55:03,,,,,,,,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2304.13734 [cs],,C:\Users\Admin\Zotero\storage\882TWZKW\Azaria and Mitchell - 2023 - The Internal State of an LLM Knows When It's Lying.pdf; C:\Users\Admin\Zotero\storage\UFRJX3ED\2304.html,,,Computer Science - Artificial Intelligence; Computer Science - Computation and Language; Computer Science - Machine Learning,,,,,,,,,,,,,,,,,,,arXiv:2304.13734,,,,,,,,,,,,,,,,,,,,,,,,,,,
7NCMY2QC,preprint,2023,"Abercrombie, Gavin; Curry, Amanda Cercas; Dinkar, Tanvi; Rieser, Verena; Talat, Zeerak",Mirages: On Anthropomorphism in Dialogue Systems,,,,10.48550/arXiv.2305.09800,http://arxiv.org/abs/2305.09800,"Automated dialogue or conversational systems are anthropomorphised by developers and personified by users. While a degree of anthropomorphism may be inevitable due to the choice of medium, conscious and unconscious design choices can guide users to personify such systems to varying degrees. Encouraging users to relate to automated systems as if they were human can lead to high risk scenarios caused by over-reliance on their outputs. As a result, natural language processing researchers have investigated the factors that induce personification and develop resources to mitigate such effects. However, these efforts are fragmented, and many aspects of anthropomorphism have yet to be explored. In this paper, we discuss the linguistic factors that contribute to the anthropomorphism of dialogue systems and the harms that can arise, including reinforcing gender stereotypes and notions of acceptable language. We recommend that future efforts towards developing dialogue systems take particular care in their design, development, release, and description; and attend to the many linguistic cues that can elicit personification by users.",2023-10-23,2025-08-27 13:55:20,2025-08-27 13:55:20,2025-08-27 13:55:20,,,,,,,Mirages,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2305.09800 [cs],,C:\Users\Admin\Zotero\storage\QDBC78WV\Abercrombie et al. - 2023 - Mirages On Anthropomorphism in Dialogue Systems.pdf; C:\Users\Admin\Zotero\storage\QAJYIU77\2305.html,,,Computer Science - Computation and Language,,,,,,,,,,,,,,,,,,,arXiv:2305.09800,,,,,,,,,,,,,,,,,,,,,,,,,,,
AYEWCY88,preprint,2023,"Bai, Hui; Voelkel, Jan; Eichstaedt, Johannes; Willer, Robb",Artificial Intelligence Can Persuade Humans on Political Issues,,,,10.21203/rs.3.rs-3238396/v1,https://www.researchsquare.com/article/rs-3238396/v1,"The emergence of large language models (LLMs) that leverage deep learning and web-scale corpora has made it possible for artificial intelligence (AI) to tackle many higher-order cognitive tasks, with critical implications for industry, government, and labor markets in the US and globally. Here, we investigate whether existing, openly-available LLMs are capable of influencing humans’ political attitudes, an ability recently regarded as the unique purview of other humans. Across three preregistered experiments featuring diverse samples of Americans (total N=4,836), we find consistent evidence that messages generated by LLMs (OpenAI’s GPT 3 and 3.5 models) are able to persuade humans across a number of policy issues, including highly polarized issues, such as an assault weapon ban, a carbon tax, and a paid parental-leave program. Overall, LLM-generated messages were as persuasive as messages crafted by lay humans. Our results show LLMs can persuade humans, even on highly polarized policy issues. As the capacity of LLMs is expected to improve substantially in the near future, these results suggest that LLMs may change political discourse, calling for immediate attention for the identification and regulation of potential misuse of LLMs.",2023-09-08,2025-08-27 13:55:43,2025-08-27 13:55:43,2025-08-27 13:55:43,,,,,,,,,,,,Research Square,,,,,,,Research Square,,ISSN: 2693-5015,,C:\Users\Admin\Zotero\storage\6CBD4PVL\Bai et al. - 2023 - Artificial Intelligence Can Persuade Humans on Political Issues.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZVBTSAUD,preprint,2022,"Bai, Yuntao; Jones, Andy; Ndousse, Kamal; Askell, Amanda; Chen, Anna; DasSarma, Nova; Drain, Dawn; Fort, Stanislav; Ganguli, Deep; Henighan, Tom; Joseph, Nicholas; Kadavath, Saurav; Kernion, Jackson; Conerly, Tom; El-Showk, Sheer; Elhage, Nelson; Hatfield-Dodds, Zac; Hernandez, Danny; Hume, Tristan; Johnston, Scott; Kravec, Shauna; Lovitt, Liane; Nanda, Neel; Olsson, Catherine; Amodei, Dario; Brown, Tom; Clark, Jack; McCandlish, Sam; Olah, Chris; Mann, Ben; Kaplan, Jared",Training a Helpful and Harmless Assistant with Reinforcement Learning from Human Feedback,,,,10.48550/arXiv.2204.05862,http://arxiv.org/abs/2204.05862,"We apply preference modeling and reinforcement learning from human feedback (RLHF) to finetune language models to act as helpful and harmless assistants. We find this alignment training improves performance on almost all NLP evaluations, and is fully compatible with training for specialized skills such as python coding and summarization. We explore an iterated online mode of training, where preference models and RL policies are updated on a weekly cadence with fresh human feedback data, efficiently improving our datasets and models. Finally, we investigate the robustness of RLHF training, and identify a roughly linear relation between the RL reward and the square root of the KL divergence between the policy and its initialization. Alongside our main results, we perform peripheral analyses on calibration, competing objectives, and the use of OOD detection, compare our models with human writers, and provide samples from our models using prompts appearing in recent related work.",2022-04-12,2025-08-27 13:55:53,2025-08-27 13:55:53,2025-08-27 13:55:53,,,,,,,,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2204.05862 [cs],,C:\Users\Admin\Zotero\storage\ZP54WYYN\Bai et al. - 2022 - Training a Helpful and Harmless Assistant with Reinforcement Learning from Human Feedback.pdf; C:\Users\Admin\Zotero\storage\QJPKDHRW\2204.html,,,Computer Science - Computation and Language; Computer Science - Machine Learning,,,,,,,,,,,,,,,,,,,arXiv:2204.05862,,,,,,,,,,,,,,,,,,,,,,,,,,,
4DLPXTQQ,preprint,2022,"Bai, Yuntao; Kadavath, Saurav; Kundu, Sandipan; Askell, Amanda; Kernion, Jackson; Jones, Andy; Chen, Anna; Goldie, Anna; Mirhoseini, Azalia; McKinnon, Cameron; Chen, Carol; Olsson, Catherine; Olah, Christopher; Hernandez, Danny; Drain, Dawn; Ganguli, Deep; Li, Dustin; Tran-Johnson, Eli; Perez, Ethan; Kerr, Jamie; Mueller, Jared; Ladish, Jeffrey; Landau, Joshua; Ndousse, Kamal; Lukosuite, Kamile; Lovitt, Liane; Sellitto, Michael; Elhage, Nelson; Schiefer, Nicholas; Mercado, Noemi; DasSarma, Nova; Lasenby, Robert; Larson, Robin; Ringer, Sam; Johnston, Scott; Kravec, Shauna; Showk, Sheer El; Fort, Stanislav; Lanham, Tamera; Telleen-Lawton, Timothy; Conerly, Tom; Henighan, Tom; Hume, Tristan; Bowman, Samuel R.; Hatfield-Dodds, Zac; Mann, Ben; Amodei, Dario; Joseph, Nicholas; McCandlish, Sam; Brown, Tom; Kaplan, Jared",Constitutional AI: Harmlessness from AI Feedback,,,,10.48550/arXiv.2212.08073,http://arxiv.org/abs/2212.08073,"As AI systems become more capable, we would like to enlist their help to supervise other AIs. We experiment with methods for training a harmless AI assistant through self-improvement, without any human labels identifying harmful outputs. The only human oversight is provided through a list of rules or principles, and so we refer to the method as 'Constitutional AI'. The process involves both a supervised learning and a reinforcement learning phase. In the supervised phase we sample from an initial model, then generate self-critiques and revisions, and then finetune the original model on revised responses. In the RL phase, we sample from the finetuned model, use a model to evaluate which of the two samples is better, and then train a preference model from this dataset of AI preferences. We then train with RL using the preference model as the reward signal, i.e. we use 'RL from AI Feedback' (RLAIF). As a result we are able to train a harmless but non-evasive AI assistant that engages with harmful queries by explaining its objections to them. Both the SL and RL methods can leverage chain-of-thought style reasoning to improve the human-judged performance and transparency of AI decision making. These methods make it possible to control AI behavior more precisely and with far fewer human labels.",2022-12-15,2025-08-27 13:56:02,2025-08-27 13:56:02,2025-08-27 13:56:02,,,,,,,Constitutional AI,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2212.08073 [cs],,C:\Users\Admin\Zotero\storage\PZXN59G4\Bai et al. - 2022 - Constitutional AI Harmlessness from AI Feedback.pdf; C:\Users\Admin\Zotero\storage\BISAJG2Z\2212.html,,,Computer Science - Artificial Intelligence; Computer Science - Computation and Language,,,,,,,,,,,,,,,,,,,arXiv:2212.08073,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMZ2B2C4,preprint,2023,"Balashankar, Ananth; Ma, Xiao; Sinha, Aradhana; Beirami, Ahmad; Qin, Yao; Chen, Jilin; Beutel, Alex",Improving Few-shot Generalization of Safety Classifiers via Data Augmented Parameter-Efficient Fine-Tuning,,,,10.48550/arXiv.2310.16959,http://arxiv.org/abs/2310.16959,"As large language models (LLMs) are widely adopted, new safety issues and policies emerge, to which existing safety classifiers do not generalize well. If we have only observed a few examples of violations of a new safety rule, how can we build a classifier to detect violations? In this paper, we study the novel setting of domain-generalized few-shot learning for LLM-based text safety classifiers. Unlike prior few-shot work, these new safety issues can be hard to uncover and we do not get to choose the few examples. We demonstrate that existing few-shot techniques do not perform well in this setting, and rather we propose to do parameter-efficient fine-tuning (PEFT) combined with augmenting training data based on similar examples in prior existing rules. We empirically show that our approach of similarity-based data-augmentation + prompt-tuning (DAPT) consistently outperforms baselines that either do not rely on data augmentation or on PEFT by 7-17% F1 score in the Social Chemistry moral judgement and 9-13% AUC in the Toxicity detection tasks, even when the new rule is loosely correlated with existing ones.",2023-10-25,2025-08-27 13:56:12,2025-08-27 13:56:12,2025-08-27 13:56:12,,,,,,,,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2310.16959 [cs],,C:\Users\Admin\Zotero\storage\LFTU2AHY\Balashankar et al. - 2023 - Improving Few-shot Generalization of Safety Classifiers via Data Augmented Parameter-Efficient Fine-.pdf; C:\Users\Admin\Zotero\storage\WSUVIGFL\2310.html,,,Computer Science - Machine Learning,,,,,,,,,,,,,,,,,,,arXiv:2310.16959,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWUMTMEH,preprint,2022,"Bartolo, Max; Thrush, Tristan; Riedel, Sebastian; Stenetorp, Pontus; Jia, Robin; Kiela, Douwe",Models in the Loop: Aiding Crowdworkers with Generative Annotation Assistants,,,,10.48550/arXiv.2112.09062,http://arxiv.org/abs/2112.09062,"In Dynamic Adversarial Data Collection (DADC), human annotators are tasked with finding examples that models struggle to predict correctly. Models trained on DADC-collected training data have been shown to be more robust in adversarial and out-of-domain settings, and are considerably harder for humans to fool. However, DADC is more time-consuming than traditional data collection and thus more costly per annotated example. In this work, we examine whether we can maintain the advantages of DADC, without incurring the additional cost. To that end, we introduce Generative Annotation Assistants (GAAs), generator-in-the-loop models that provide real-time suggestions that annotators can either approve, modify, or reject entirely. We collect training datasets in twenty experimental settings and perform a detailed analysis of this approach for the task of extractive question answering (QA) for both standard and adversarial data collection. We demonstrate that GAAs provide significant efficiency benefits with over a 30% annotation speed-up, while leading to over a 5x improvement in model fooling rates. In addition, we find that using GAA-assisted training data leads to higher downstream model performance on a variety of question answering tasks over adversarial data collection.",2022-05-17,2025-08-27 13:56:35,2025-08-27 13:56:35,2025-08-27 13:56:35,,,,,,,Models in the Loop,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2112.09062 [cs],,C:\Users\Admin\Zotero\storage\USRVCBS6\Bartolo et al. - 2022 - Models in the Loop Aiding Crowdworkers with Generative Annotation Assistants.pdf; C:\Users\Admin\Zotero\storage\9P7VWNFV\2112.html,,,Computer Science - Computation and Language,,,,,,,,,,,,,,,,,,,arXiv:2112.09062,,,,,,,,,,,,,,,,,,,,,,,,,,,
